Name: Motor2
Unit: °C
date,Temperature
2020-04-26 03:23:36,23.6568
2020-04-26 04:23:35,23.4959
2020-04-26 05:23:36,23.4637
2020-04-26 06:23:35,23.335
2020-04-26 07:23:36,23.3565
2020-04-26 08:23:36,23.3565
2020-04-26 09:23:36,23.2921
2020-04-26 10:23:36,23.335
2020-04-26 11:23:37,23.3672
2020-04-26 12:23:35,23.4423
2020-04-26 13:23:36,23.453
2020-04-26 14:23:38,23.5603
2020-04-26 15:23:36,23.5817
2020-04-26 16:23:38,23.6461
2020-04-26 17:23:36,23.6675
2020-04-26 18:23:37,23.6246
2020-04-26 19:23:37,23.6568
2020-04-26 20:23:35,23.6568
2020-04-26 21:23:38,23.6139
2020-04-26 22:23:37,23.5603
2020-04-26 23:23:37,23.5495
2020-04-27 00:23:38,23.5495
2020-04-27 01:23:36,23.5281
2020-04-27 02:23:37,23.5174
2020-04-27 03:23:38,23.5174
2020-04-27 04:23:38,23.4745
2020-04-27 05:23:38,23.4101
2020-04-27 06:23:37,23.3779
2020-04-27 07:23:38,23.3243
2020-04-27 08:23:38,23.3029
2020-04-27 09:23:38,23.2814
2020-04-27 10:23:38,23.3565
2020-04-27 11:23:39,23.3565
2020-04-27 12:23:38,23.4316
2020-04-27 13:23:38,23.4959
2020-04-27 14:23:37,23.5924
2020-04-27 15:23:39,23.6461
2020-04-27 16:23:39,23.7426
2020-04-27 17:23:39,23.8069
2020-04-27 18:23:40,23.8391
2020-04-27 19:23:38,23.8606
2020-04-27 20:23:39,23.8498
2020-04-27 21:23:39,23.8927
2020-04-27 22:23:40,23.8391
2020-04-27 23:23:39,23.7962
2020-04-28 00:23:38,23.7962
2020-04-28 01:23:40,23.7962
2020-04-28 02:23:40,23.7426
2020-04-28 03:23:39,23.7211
2020-04-28 04:23:39,23.6997
2020-04-28 05:23:40,23.7104
2020-04-28 06:23:39,23.5924
2020-04-28 07:23:38,23.5924
2020-04-28 08:23:40,23.5924
2020-04-28 09:23:40,23.571
2020-04-28 10:23:41,23.5817
2020-04-28 11:23:40,23.6675
2020-04-28 12:23:40,23.6675
2020-04-28 13:23:40,23.6675
2020-04-28 14:23:39,23.6568
2020-04-28 15:23:39,23.689
2020-04-28 16:23:38,23.6782
2020-04-28 17:23:40,23.6032
2020-04-28 18:23:41,23.5924
2020-04-28 19:23:40,23.571
2020-04-28 20:23:40,23.4637
2020-04-28 21:23:40,23.3779
2020-04-28 22:23:41,23.2921
2020-04-28 23:23:41,23.2814
2020-04-29 00:23:41,23.2385
2020-04-29 01:23:39,23.0776
2020-04-29 02:23:41,23.1313
2020-04-29 03:23:42,23.0455
2020-04-29 04:23:41,23.0133
2020-04-29 05:23:41,22.906
2020-04-29 06:23:40,22.8417
2020-04-29 07:23:42,22.8095
2020-04-29 08:23:42,22.7559
2020-04-29 09:23:41,22.7237
2020-04-29 10:23:40,22.7344
2020-04-29 11:23:41,22.7452
2020-04-29 12:23:41,22.8202
2020-04-29 13:23:41,22.8739
2020-04-29 14:23:42,22.8417
2020-04-29 14:28:42,22.9489
2020-04-29 15:28:42,28.526
2020-04-29 16:28:43,30.049
2020-04-29 17:28:43,30.553
2020-04-29 18:28:43,30.8426
2020-04-29 19:28:44,30.8104
2020-04-29 20:28:44,30.7675
2020-04-29 21:28:44,30.6388
2020-04-29 22:28:44,30.5209
2020-04-29 23:28:55,30.4243
2020-04-30 00:28:52,30.4243
2020-04-30 01:28:52,30.3814
2020-04-30 02:28:52,30.1991
2020-04-30 03:28:53,30.2527
2020-04-30 04:28:52,30.1777
2020-04-30 05:28:52,30.1884
2020-04-30 06:28:53,30.1991
2020-04-30 07:28:53,30.3278
2020-04-30 08:28:53,30.4136
2020-04-30 09:28:54,30.5316
2020-04-30 10:28:54,30.5852
2020-04-30 11:28:54,30.5745
2020-04-30 12:28:54,30.5959
2020-04-30 13:28:54,30.4887
2020-04-30 14:28:54,30.4458
2020-04-30 15:28:55,30.4565
2020-04-30 16:28:54,30.5209
2020-04-30 17:28:54,30.5101
2020-04-30 18:28:54,30.4565
2020-04-30 19:28:53,30.478
2020-04-30 20:28:55,30.4243
2020-04-30 21:28:54,30.36
2020-04-30 22:28:55,30.3922
2020-04-30 23:28:54,30.3171
2020-05-01 00:28:55,30.2849
2020-05-01 01:28:55,30.3385
2020-05-01 02:28:55,30.2849
2020-05-01 03:28:54,30.2313
2020-05-01 04:28:55,30.1348
2020-05-01 05:28:55,30.0704
2020-05-01 06:28:55,30.0275
2020-05-01 07:28:55,30.124
2020-05-01 08:28:55,30.1562
2020-05-01 09:28:56,30.2206
2020-05-01 10:28:55,30.2956
2020-05-01 11:28:55,30.1991
2020-05-01 12:28:55,30.1884
2020-05-01 13:28:55,30.2635
2020-05-01 14:28:56,30.124
2020-05-01 15:28:56,30.1777
2020-05-01 16:28:56,30.049
2020-05-01 17:28:55,30.0597
2020-05-01 18:28:55,30.1026
2020-05-01 19:28:56,30.1026
2020-05-01 20:28:53,30.1455
2020-05-01 21:28:57,30.1455
2020-05-01 22:28:56,30.124
2020-05-01 23:28:56,30.0597
2020-05-02 00:28:56,30.0275
2020-05-02 01:28:56,30.049
2020-05-02 02:28:57,30.0597
2020-05-02 03:28:56,30.0275
2020-05-02 04:28:56,29.9417
2020-05-02 05:28:57,29.8881
2020-05-02 06:28:58,29.8666
2020-05-02 07:28:57,29.8773
2020-05-02 08:28:57,29.8881
2020-05-02 09:28:57,29.8773
2020-05-02 10:28:57,30.0811
2020-05-02 11:28:57,30.1455
2020-05-02 12:28:56,30.2742
2020-05-02 13:28:57,30.4458
2020-05-02 14:28:58,30.4887
2020-05-02 15:28:58,30.4351
2020-05-02 16:28:58,30.2527
2020-05-02 17:28:57,30.2098
2020-05-02 18:28:57,30.2098
2020-05-02 19:28:57,30.1991
2020-05-02 20:28:57,30.0597
2020-05-02 21:28:58,29.9953
2020-05-02 22:28:57,29.8666
2020-05-02 23:28:58,29.6736
2020-05-03 00:28:57,29.5985
2020-05-03 01:28:58,29.502
2020-05-03 02:28:56,29.3733
2020-05-03 03:28:58,29.2982
2020-05-03 04:28:58,29.2553
2020-05-03 05:28:58,29.1909
2020-05-03 06:28:58,29.1909
2020-05-03 07:28:59,29.2017
2020-05-03 08:28:59,29.266
2020-05-03 09:28:58,29.384
2020-05-03 10:28:59,29.577
2020-05-03 11:28:58,29.813
2020-05-03 12:28:59,30.0168
2020-05-03 13:28:59,30.2527
2020-05-03 14:28:57,30.3385
2020-05-03 15:29:00,30.3385
2020-05-03 16:29:00,30.4243
2020-05-03 17:28:59,30.5316
2020-05-03 18:29:00,30.5101
2020-05-03 19:28:59,30.478
2020-05-03 20:29:00,30.4565
2020-05-03 21:29:00,30.5101
2020-05-03 22:28:59,30.3814
2020-05-03 23:28:59,30.3171
2020-05-04 00:29:00,30.3064
2020-05-04 01:29:00,30.2206
2020-05-04 02:28:59,30.2206
2020-05-04 03:29:01,30.0704
2020-05-04 04:29:00,30.0704
2020-05-04 05:29:01,30.0275
2020-05-04 06:29:01,30.0275
2020-05-04 07:29:00,30.0704
2020-05-04 08:29:00,30.1669
2020-05-04 09:29:00,30.3707
2020-05-04 10:29:02,30.5209
2020-05-04 11:29:01,30.7139
2020-05-04 12:29:01,30.982
2020-05-04 13:29:01,31.0893
2020-05-04 14:29:00,31.2394
2020-05-04 15:29:02,31.4325
2020-05-04 16:29:01,31.411
2020-05-04 17:29:00,31.411
2020-05-04 18:29:01,31.4539
2020-05-04 19:29:02,31.4647
2020-05-04 20:29:00,31.4003
2020-05-04 21:29:02,31.3252
2020-05-04 22:28:59,31.2394
2020-05-04 23:29:01,31.1644
2020-05-05 00:29:02,31.0893
2020-05-05 01:29:03,31.0571
2020-05-05 02:29:05,31.0464
2020-05-05 03:29:05,31.0357
2020-05-05 04:29:08,31.0142
2020-05-05 05:29:10,30.982
2020-05-05 06:28:59,30.982
2020-05-05 07:29:03,30.8748
2020-05-05 08:29:03,30.8641
2020-05-05 09:29:03,30.9284
2020-05-05 10:29:02,30.8641
2020-05-05 11:29:02,30.789
2020-05-05 12:29:03,30.8319
2020-05-05 13:29:03,31.0035
2020-05-05 14:29:03,30.907
2020-05-05 15:29:04,30.907
2020-05-05 16:29:03,30.8641
2020-05-05 17:29:04,30.7997
2020-05-05 18:29:04,30.8104
2020-05-05 19:29:02,30.7568
2020-05-05 20:29:04,30.6496
2020-05-05 21:29:03,30.7246
2020-05-05 22:29:04,30.6281
2020-05-05 23:29:04,30.5959
2020-05-06 00:29:04,30.6067
2020-05-06 01:29:05,30.5745
2020-05-06 02:29:05,30.5101
2020-05-06 03:29:04,30.5101
2020-05-06 04:29:03,30.4351
2020-05-06 05:29:04,30.4243
2020-05-06 06:29:05,30.3278
2020-05-06 07:29:04,30.3171
2020-05-06 08:29:05,30.2527
2020-05-06 09:29:05,30.2206
2020-05-06 10:29:03,30.2956
2020-05-06 11:29:04,30.478
2020-05-06 12:29:04,30.6388
2020-05-06 13:29:04,30.8104
2020-05-06 14:29:05,30.8104
2020-05-06 15:29:05,30.5209
2020-05-06 16:29:05,30.6067
2020-05-06 17:29:06,30.671
2020-05-06 18:29:06,30.6925
2020-05-06 19:29:06,30.6067
2020-05-06 20:29:07,30.4565
2020-05-06 21:29:07,30.3385
2020-05-06 22:29:07,30.2098
2020-05-06 23:29:06,30.0704
2020-05-07 00:29:06,29.9953
2020-05-07 01:29:06,29.8773
2020-05-07 02:29:06,29.7486
2020-05-07 03:29:06,29.6628
2020-05-07 04:29:05,29.5985
2020-05-07 05:29:05,29.4805
2020-05-07 06:29:07,29.502
2020-05-07 07:29:05,29.5771
2020-05-07 08:29:05,29.7058
2020-05-07 09:29:04,29.9095
2020-05-07 10:29:04,30.0168
2020-05-07 11:29:04,30.1884
2020-05-07 12:29:04,30.3493
2020-05-07 13:29:06,30.4565
2020-05-07 14:29:05,30.5423
2020-05-07 15:29:07,30.7354
2020-05-07 16:29:07,30.8319
2020-05-07 17:29:07,30.9499
2020-05-07 18:29:07,31.0571
2020-05-07 19:29:07,31.0035
2020-05-07 20:29:07,30.8855
2020-05-07 21:29:08,30.7997
2020-05-07 22:29:07,30.7246
2020-05-07 23:29:07,30.7783
2020-05-08 00:29:07,30.6067
2020-05-08 01:29:08,30.4994
2020-05-08 02:29:08,30.4243
2020-05-08 03:29:07,30.2313
2020-05-08 04:29:08,30.1669
2020-05-08 05:29:08,30.1884
2020-05-08 06:29:08,30.2956
2020-05-08 07:29:07,30.4243
2020-05-08 08:29:08,30.4887
2020-05-08 09:29:08,30.6388
2020-05-08 10:29:08,30.7997
2020-05-08 11:29:09,31.0035
2020-05-08 11:35:22,30.982
2020-05-08 11:38:41,31.0893
2020-05-08 11:40:36,31.0571
2020-05-08 11:43:06,31.1
2020-05-08 11:45:36,31.1
2020-05-08 11:48:06,31.0571
2020-05-08 11:53:06,31.0678
2020-05-08 11:55:36,31.0786
2020-05-08 12:00:36,31.0786
2020-05-08 12:03:06,31.0571
2020-05-08 12:08:06,31.1215
2020-05-08 12:10:36,31.1536
2020-05-08 12:15:37,31.218
2020-05-08 12:18:07,31.1322
2020-05-08 12:23:07,31.1751
2020-05-08 12:25:37,31.1858
2020-05-08 12:30:37,31.2394
2020-05-08 12:33:07,31.2287
2020-05-08 12:38:07,31.2394
2020-05-08 12:40:37,31.2287
2020-05-08 12:45:36,31.2823
2020-05-08 12:48:06,31.2716
2020-05-08 12:53:06,31.2394
2020-05-08 12:55:36,31.2394
2020-05-08 13:00:36,31.3789
2020-05-08 13:03:06,31.2931
2020-05-08 13:08:06,31.2931
2020-05-08 13:10:36,31.336
2020-05-08 13:15:36,31.3252
2020-05-08 13:18:06,31.336
2020-05-08 13:19:42,31.3789
2020-05-08 13:23:06,31.336
2020-05-08 13:25:36,31.3789
2020-05-08 13:28:05,31.3681
2020-05-08 13:30:36,31.4003
2020-05-08 13:31:36,31.3574
2020-05-08 13:32:01,31.4325
2020-05-08 13:34:06,31.3574
2020-05-08 13:35:21,31.3896
2020-05-08 13:38:12,31.4003
2020-05-08 13:39:06,31.411
2020-05-08 13:40:16,31.411
2020-05-08 13:44:06,31.411
2020-05-08 13:44:56,31.3896
2020-05-08 13:46:24,31.4539
2020-05-08 13:49:57,31.4325
2020-05-08 13:50:40,31.4539
2020-05-08 13:52:27,31.4325
2020-05-08 13:52:58,31.4754
2020-05-08 13:57:27,31.4539
2020-05-08 14:02:27,31.4754
2020-05-08 14:07:27,31.4325
2020-05-08 14:12:27,31.4861
2020-05-08 14:17:27,31.4968
2020-05-08 14:22:27,31.4861
2020-05-08 14:27:27,31.4647
2020-05-08 14:32:27,31.5076
2020-05-08 14:37:27,31.4754
2020-05-08 14:42:27,31.5397
2020-05-08 14:47:27,31.5826
2020-05-08 14:52:27,31.5826
2020-05-08 14:57:27,31.5934
2020-05-08 15:02:27,31.5934
2020-05-08 15:07:27,31.6363
2020-05-08 15:12:27,31.6041
2020-05-08 15:17:27,31.6363
2020-05-08 15:22:27,31.6577
2020-05-08 15:27:27,31.6899
2020-05-08 15:32:27,31.647
2020-05-08 15:37:27,31.6899
2020-05-08 15:42:26,31.7006
2020-05-08 15:47:26,31.765
2020-05-08 15:52:26,31.7006
2020-05-08 15:57:26,31.7542
2020-05-08 16:02:26,31.7542
2020-05-08 16:07:26,31.7971
2020-05-08 16:12:26,31.8079
2020-05-08 16:17:26,31.8079
2020-05-08 16:22:27,31.765
2020-05-08 16:27:27,31.7971
2020-05-08 16:32:27,31.84
2020-05-08 16:37:27,31.8079
2020-05-08 16:42:27,31.84
2020-05-08 16:47:27,31.8722
2020-05-08 16:52:27,31.8508
2020-05-08 16:57:27,31.8722
2020-05-08 17:02:27,31.9044
2020-05-08 17:07:27,31.8937
2020-05-08 17:12:27,31.9151
2020-05-08 17:17:27,31.84
2020-05-08 17:22:27,31.8937
2020-05-08 17:27:28,31.9044
2020-05-08 17:32:28,31.8508
2020-05-08 17:37:28,31.9151
2020-05-08 17:42:27,31.8829
2020-05-08 17:47:27,31.9258
2020-05-08 17:52:27,31.9258
2020-05-08 17:57:27,31.9151
2020-05-08 18:02:27,31.9151
2020-05-08 18:07:27,31.8615
2020-05-08 18:12:27,31.8722
2020-05-08 18:17:27,31.8937
2020-05-08 18:22:27,31.8508
2020-05-08 18:27:27,31.8722
2020-05-08 18:32:27,31.8829
2020-05-08 18:37:27,31.8937
2020-05-08 18:42:27,31.8722
2020-05-08 18:47:27,31.9151
2020-05-08 18:52:27,31.8615
2020-05-08 18:57:27,31.8615
2020-05-08 19:02:27,31.8615
2020-05-08 19:07:27,31.8722
2020-05-08 19:12:27,31.9044
2020-05-08 19:17:27,31.8508
2020-05-08 19:22:27,31.8508
2020-05-08 19:27:27,31.8722
2020-05-08 19:32:27,31.84
2020-05-08 19:37:27,31.8615
2020-05-08 19:42:26,31.8615
2020-05-08 19:47:26,31.8186
2020-05-08 19:52:26,31.765
2020-05-08 19:57:26,31.7971
2020-05-08 20:02:26,31.8079
2020-05-08 20:07:26,31.8186
2020-05-08 20:12:26,31.7221
2020-05-08 20:17:26,31.765
2020-05-08 20:22:27,31.8079
2020-05-08 20:27:27,31.7328
2020-05-08 20:32:27,31.7542
2020-05-08 20:37:27,31.765
2020-05-08 20:42:28,31.7006
2020-05-08 20:47:28,31.7435
2020-05-08 20:52:28,31.7006
2020-05-08 20:57:28,31.6255
2020-05-08 21:02:28,31.6684
2020-05-08 21:07:28,31.6684
2020-05-08 21:12:28,31.6148
2020-05-08 21:17:28,31.6363
2020-05-08 21:22:28,31.6684
2020-05-08 21:27:28,31.6577
2020-05-08 21:32:28,31.6148
2020-05-08 21:37:28,31.5826
2020-05-08 21:42:27,31.5934
2020-05-08 21:47:27,31.5934
2020-05-08 21:52:27,31.5934
2020-05-08 21:57:27,31.5719
2020-05-08 22:02:27,31.5397
2020-05-08 22:07:27,31.5934
2020-05-08 22:12:27,31.5719
2020-05-08 22:17:27,31.5505
2020-05-08 22:22:27,31.5826
2020-05-08 22:27:27,31.529
2020-05-08 22:32:27,31.5183
2020-05-08 22:37:27,31.5505
2020-05-08 22:42:27,31.5505
2020-05-08 22:47:28,31.5719
2020-05-08 22:52:28,31.4325
2020-05-08 22:57:28,31.4539
2020-05-08 23:02:28,31.5183
2020-05-08 23:07:27,31.4861
2020-05-08 23:12:27,31.5183
2020-05-08 23:17:27,31.529
2020-05-08 23:22:27,31.4539
2020-05-08 23:27:27,31.4754
2020-05-08 23:32:27,31.4861
2020-05-08 23:37:27,31.4432
2020-05-08 23:42:27,31.4754
2020-05-08 23:47:27,31.4432
2020-05-08 23:52:27,31.4861
2020-05-08 23:57:27,31.4647
2020-05-09 00:02:27,31.5397
2020-05-09 00:07:27,31.4432
2020-05-09 00:12:27,31.4539
2020-05-09 00:17:27,31.4539
2020-05-09 00:22:27,31.3681
2020-05-09 00:27:27,31.4432
2020-05-09 00:32:27,31.4218
2020-05-09 00:37:27,31.4432
2020-05-09 00:42:27,31.4754
2020-05-09 00:47:27,31.4003
2020-05-09 00:52:27,31.3896
2020-05-09 00:57:27,31.3896
2020-05-09 01:02:27,31.3896
2020-05-09 01:07:15,31.4754
2020-05-09 01:12:15,31.411
2020-05-09 01:17:15,31.3681
2020-05-09 01:22:15,31.3789
2020-05-09 01:27:15,31.336
2020-05-09 01:32:15,31.3467
2020-05-09 01:37:15,31.3145
2020-05-09 01:42:15,31.336
2020-05-09 01:47:15,31.4003
2020-05-09 01:52:15,31.4003
2020-05-09 01:57:15,31.3574
2020-05-09 02:02:15,31.336
2020-05-09 02:07:28,31.336
2020-05-09 02:12:28,31.3681
2020-05-09 02:17:28,31.336
2020-05-09 02:22:28,31.3252
2020-05-09 02:27:28,31.3574
2020-05-09 02:32:28,31.3038
2020-05-09 02:37:28,31.2931
2020-05-09 02:42:28,31.2931
2020-05-09 02:47:28,31.3252
2020-05-09 02:52:28,31.2931
2020-05-09 02:57:28,31.3038
2020-05-09 03:02:28,31.336
2020-05-09 03:07:27,31.3145
2020-05-09 03:12:27,31.3145
2020-05-09 03:17:27,31.336
2020-05-09 03:22:27,31.3038
2020-05-09 03:27:27,31.3145
2020-05-09 03:32:27,31.2931
2020-05-09 03:37:27,31.3252
2020-05-09 03:42:27,31.3038
2020-05-09 03:47:27,31.3038
2020-05-09 03:52:27,31.336
2020-05-09 03:57:28,31.2609
2020-05-09 04:02:28,31.2716
2020-05-09 04:07:29,31.2823
2020-05-09 04:12:29,31.2502
2020-05-09 04:17:29,31.2716
2020-05-09 04:22:29,31.1858
2020-05-09 04:27:29,31.2073
2020-05-09 04:32:29,31.1858
2020-05-09 04:37:29,31.2394
2020-05-09 04:42:29,31.2287
2020-05-09 04:47:29,31.2394
2020-05-09 04:52:29,31.2502
2020-05-09 04:57:29,31.2394
2020-05-09 05:02:29,31.218
2020-05-09 05:07:29,31.2073
2020-05-09 05:12:29,31.218
2020-05-09 05:17:29,31.1965
2020-05-09 05:22:29,31.1644
2020-05-09 05:27:29,31.1965
2020-05-09 05:32:29,31.2394
2020-05-09 05:37:29,31.2287
2020-05-09 05:42:29,31.2287
2020-05-09 05:47:29,31.218
2020-05-09 05:52:29,31.1858
2020-05-09 05:57:29,31.2287
2020-05-09 06:02:29,31.2073
2020-05-09 06:07:29,31.1965
2020-05-09 06:12:29,31.2931
2020-05-09 06:17:29,31.2609
2020-05-09 06:22:29,31.2716
2020-05-09 06:27:29,31.1965
2020-05-09 06:32:29,31.2716
2020-05-09 06:37:29,31.2609
2020-05-09 06:42:29,31.2716
2020-05-09 06:47:29,31.2609
2020-05-09 06:52:29,31.2716
2020-05-09 06:57:29,31.2931
2020-05-09 07:02:28,31.2502
2020-05-09 07:07:28,31.2823
2020-05-09 07:12:28,31.2394
2020-05-09 07:17:28,31.2394
2020-05-09 07:22:28,31.2502
2020-05-09 07:27:28,31.2716
2020-05-09 07:32:28,31.2287
2020-05-09 07:37:28,31.2394
2020-05-09 07:42:28,31.2931
