Name: Motor1
Unit: Hz
date,Frequency
2020-04-24 11:27:28,35.1854
2020-04-24 12:27:29,34.7854
2020-04-24 13:27:29,35.188
2020-04-24 14:27:29,35.1883
2020-04-24 15:27:29,35.1885
2020-04-24 16:27:29,35.1888
2020-04-24 17:27:29,35.1892
2020-04-24 18:27:30,35.1882
2020-04-24 19:27:29,35.1882
2020-04-24 20:27:28,35.1882
2020-04-24 21:27:30,35.1878
2020-04-24 22:27:29,34.9584
2020-04-24 23:27:30,35.1877
2020-04-25 00:27:29,34.8048
2020-04-25 01:27:30,35.1839
2020-04-25 02:27:30,35.11
2020-04-25 03:27:31,34.6793
2020-04-25 04:27:29,35.1866
2020-04-25 05:27:30,34.6787
2020-04-25 06:27:29,35.1867
2020-04-25 07:27:30,35.1889
2020-04-25 08:27:30,35.1889
2020-04-25 09:27:30,35.1894
2020-04-25 10:27:30,35.1883
2020-04-25 11:27:31,35.1885
2020-04-25 12:27:30,35.1886
2020-04-25 13:27:30,35.1891
2020-04-25 14:27:30,35.1885
2020-04-25 15:27:30,35.188
2020-04-25 16:27:31,35.1879
2020-04-25 17:27:31,35.1889
2020-04-25 18:27:31,35.186
2020-04-25 19:27:31,35.6582
2020-04-25 20:27:30,35.4782
2020-04-25 21:27:31,35.1873
2020-04-25 22:27:31,35.1883
2020-04-25 23:27:31,35.1875
2020-04-26 00:27:31,35.1874
2020-04-26 01:27:32,35.1886
2020-04-26 02:27:31,35.1744
2020-04-26 03:27:31,34.7052
2020-04-26 04:27:31,34.1935
2020-04-26 05:27:31,35.1561
2020-04-26 06:27:32,34.1703
2020-04-26 07:27:31,34.2158
2020-04-26 08:27:32,34.6666
2020-04-26 09:27:30,34.6492
2020-04-26 10:27:31,34.6754
2020-04-26 11:27:32,34.6795
2020-04-26 12:27:32,34.6782
2020-04-26 14:27:31,35.1871
2020-04-26 15:27:32,34.6776
2020-04-26 16:27:32,34.676
2020-04-26 17:27:32,34.6775
2020-04-26 18:27:32,34.6773
2020-04-26 19:27:30,35.1711
2020-04-26 20:27:33,35.1881
2020-04-26 21:27:31,34.711
2020-04-26 22:27:32,34.6789
2020-04-26 23:27:32,34.6789
2020-04-27 00:27:31,34.6779
2020-04-27 01:27:33,34.679
2020-04-27 02:27:33,34.6777
2020-04-27 03:27:33,34.6783
2020-04-27 04:27:32,34.6774
2020-04-27 05:27:33,34.6791
2020-04-27 06:27:33,34.6777
2020-04-27 07:27:34,34.6806
2020-04-27 08:27:32,35.1888
2020-04-27 09:27:32,35.6079
2020-04-27 10:27:33,35.1899
2020-04-27 11:27:34,35.1879
2020-04-27 12:27:33,35.1869
2020-04-27 13:27:32,35.1876
2020-04-27 14:27:34,35.1919
2020-04-27 15:27:34,35.188
2020-04-27 16:27:34,35.1885
2020-04-27 17:27:33,35.6989
2020-04-27 18:27:33,35.191
2020-04-27 20:27:34,35.1871
2020-04-27 21:27:32,35.1884
2020-04-27 22:27:34,35.6718
2020-04-27 23:27:34,35.6978
2020-04-28 00:27:34,35.1947
2020-04-28 01:27:35,35.2861
2020-04-28 02:27:33,35.1893
2020-04-28 03:27:34,35.1876
2020-04-28 04:27:34,35.6718
2020-04-28 05:27:34,35.1892
2020-04-28 06:27:35,35.1889
2020-04-28 07:27:35,35.1883
2020-04-28 08:27:35,35.437
2020-04-28 09:27:35,35.1867
2020-04-28 10:27:36,35.2254
2020-04-28 11:27:33,35.2367
2020-04-28 12:27:35,35.6974
2020-04-28 13:27:35,35.187
2020-04-28 14:27:35,35.1872
2020-04-28 15:27:36,35.607
2020-04-28 16:27:35,35.571
2020-04-28 17:27:35,35.1888
2020-04-28 18:27:37,35.1889
2020-04-28 20:27:34,34.6782
2020-04-28 22:27:36,35.1884
2020-04-28 23:27:36,35.1515
2020-04-29 00:27:36,35.0185
2020-04-29 01:27:36,35.1833
2020-04-29 02:27:36,35.1393
2020-04-29 03:27:36,35.1778
2020-04-29 04:27:36,35.1902
2020-04-29 05:27:36,34.8063
2020-04-29 06:27:35,35.1778
2020-04-29 07:27:36,34.698
2020-04-29 08:27:37,35.1867
2020-04-29 09:27:36,34.6767
2020-04-29 10:27:35,35.1916
2020-04-29 12:27:36,35.1921
2020-04-29 13:27:36,35.1895
2020-04-29 14:27:36,35.1898
2020-04-29 15:27:36,35.1894
2020-04-29 16:27:36,35.1888
2020-04-29 17:27:36,35.2242
2020-04-29 18:27:37,35.189
2020-04-29 19:27:37,35.1899
2020-04-29 20:27:37,35.1895
2020-04-29 22:27:37,34.9262
2020-04-30 00:27:38,35.1909
2020-04-30 01:27:37,35.1885
2020-04-30 02:27:39,35.1896
2020-04-30 03:27:38,35.1873
2020-04-30 04:27:38,35.1875
2020-04-30 05:27:38,34.8005
2020-04-30 06:27:38,35.1882
2020-04-30 07:27:38,35.3034
2020-04-30 08:27:37,35.1899
2020-04-30 09:27:38,35.1903
2020-04-30 10:27:39,35.429
2020-04-30 11:27:39,35.1888
2020-04-30 12:27:38,35.1894
2020-04-30 13:27:38,35.1866
2020-04-30 14:27:39,35.1915
2020-04-30 15:27:39,35.1931
2020-04-30 16:27:39,35.1926
2020-04-30 17:27:38,35.2944
2020-04-30 18:27:38,35.1905
2020-04-30 19:27:39,35.188
2020-04-30 20:27:39,35.1875
2020-04-30 22:27:37,35.1864
2020-04-30 23:27:39,35.1916
2020-05-01 00:27:38,35.1881
2020-05-01 01:27:39,35.1889
2020-05-01 02:27:39,35.1712
2020-05-01 03:27:39,34.7184
2020-05-01 04:27:40,34.8816
2020-05-01 05:27:39,34.7458
2020-05-01 06:27:40,35.1895
2020-05-01 07:27:39,35.1886
2020-05-01 08:27:39,35.6661
2020-05-01 09:27:40,35.1872
2020-05-01 10:27:40,35.1881
2020-05-01 11:27:40,34.7508
2020-05-01 12:27:39,35.187
2020-05-01 13:27:40,35.1885
2020-05-01 14:27:41,34.7541
2020-05-01 16:27:40,35.1843
2020-05-01 17:27:40,35.1873
2020-05-01 18:27:41,35.1872
2020-05-01 19:27:40,35.185
2020-05-01 20:27:40,35.1876
2020-05-01 21:27:40,35.1884
2020-05-01 22:27:40,35.1807
2020-05-01 23:27:40,35.1877
2020-05-02 00:27:41,35.1882
2020-05-02 01:27:41,34.677
2020-05-02 02:27:41,35.1775
2020-05-02 03:27:40,35.1857
2020-05-02 04:27:41,35.1671
2020-05-02 05:27:41,34.677
2020-05-02 06:27:41,34.7362
2020-05-02 07:27:41,34.7199
2020-05-02 08:27:41,35.1868
2020-05-02 09:27:41,35.1867
2020-05-02 10:27:40,35.1883
2020-05-02 11:27:42,35.1888
2020-05-02 12:27:41,35.1918
2020-05-02 13:27:42,35.6259
2020-05-02 14:27:41,35.3143
2020-05-02 15:27:42,35.1906
2020-05-02 16:27:42,35.1702
2020-05-02 17:27:41,34.7217
2020-05-02 18:27:43,35.1803
2020-05-02 19:27:42,35.1884
2020-05-02 20:27:42,35.1368
2020-05-02 22:27:41,34.6776
2020-05-02 23:27:43,34.714
2020-05-03 00:27:43,34.6785
2020-05-03 01:27:41,34.7555
2020-05-03 02:27:41,34.6773
2020-05-03 03:27:42,34.6746
2020-05-03 04:27:42,34.3132
2020-05-03 06:27:42,34.6746
2020-05-03 07:27:42,34.418
2020-05-03 08:27:42,34.6752
2020-05-03 09:27:42,34.6758
2020-05-03 10:27:43,34.1993
2020-05-03 11:27:41,34.7381
2020-05-03 12:27:43,35.1887
2020-05-03 13:27:42,35.1885
2020-05-03 14:27:42,35.1925
2020-05-03 15:27:44,35.1908
2020-05-03 16:27:44,35.1905
2020-05-03 17:27:42,35.1906
2020-05-03 18:27:43,35.1888
2020-05-03 19:27:44,35.1895
2020-05-03 20:27:43,35.1886
2020-05-03 21:27:44,35.18
2020-05-03 22:27:44,35.1913
2020-05-03 23:27:43,35.1315
2020-05-04 00:27:44,35.0442
2020-05-04 01:27:43,35.1863
2020-05-04 02:27:44,34.8903
2020-05-04 03:27:43,35.1886
2020-05-04 04:27:44,35.1556
2020-05-04 05:27:44,34.7457
2020-05-04 06:27:44,35.1909
2020-05-04 07:27:44,35.1878
2020-05-04 08:27:44,35.1708
2020-05-04 09:27:45,35.1929
2020-05-04 10:27:45,35.1894
2020-05-04 11:27:43,35.189
2020-05-04 12:27:44,35.1879
2020-05-04 13:27:43,35.1898
2020-05-04 14:27:44,35.1881
2020-05-04 15:27:44,35.1882
2020-05-04 16:27:45,35.1879
2020-05-04 17:27:44,35.1891
2020-05-04 18:27:44,35.1879
2020-05-04 19:27:45,35.1875
2020-05-04 20:27:45,35.1881
2020-05-04 21:27:45,35.1846
2020-05-04 22:27:43,35.1898
2020-05-04 23:27:44,35.1892
2020-05-05 00:27:45,35.166
2020-05-05 01:27:47,35.1898
2020-05-05 02:27:48,35.1898
2020-05-05 03:27:51,34.6978
2020-05-05 04:27:52,35.189
2020-05-05 06:27:46,35.185
2020-05-05 08:27:45,35.1872
2020-05-05 09:27:45,35.1867
2020-05-05 10:27:46,35.181
2020-05-05 11:27:46,35.1879
2020-05-05 12:27:46,35.1902
2020-05-05 13:27:46,35.1909
2020-05-05 14:27:46,35.1909
2020-05-05 15:27:46,35.1875
2020-05-05 16:27:48,34.8066
2020-05-05 17:27:46,34.9941
2020-05-05 18:27:47,34.6806
2020-05-05 19:27:47,34.7519
2020-05-05 20:27:47,35.189
2020-05-05 21:27:47,35.1088
2020-05-05 22:27:46,35.1879
2020-05-05 23:27:47,35.1682
2020-05-06 00:27:46,35.0932
2020-05-06 01:27:47,35.183
2020-05-06 02:27:48,34.7584
2020-05-06 03:27:48,35.1356
2020-05-06 04:27:47,34.6899
2020-05-06 05:27:47,35.1567
2020-05-06 06:27:47,34.6837
2020-05-06 07:27:47,34.7369
2020-05-06 08:27:48,35.1595
2020-05-06 09:27:48,34.6776
2020-05-06 10:27:47,35.1883
2020-05-06 11:27:47,34.6809
2020-05-06 12:27:48,35.1775
2020-05-06 13:27:48,34.681
2020-05-06 15:27:48,0.0
2020-05-06 16:27:48,0.0
2020-05-06 17:27:49,0.0
2020-05-06 18:27:47,0.0
2020-05-06 19:27:48,0.0
2020-05-06 20:27:48,0.0
2020-05-06 21:27:48,0.0
2020-05-06 22:27:49,0.0
2020-05-06 23:27:49,0.0
2020-05-07 00:27:49,0.0
2020-05-07 01:27:48,0.0
2020-05-07 02:27:48,0.0
2020-05-07 03:27:46,0.0
2020-05-07 04:27:49,0.0
2020-05-07 05:27:49,0.0
2020-05-07 06:27:49,0.0
2020-05-07 07:27:48,0.0
2020-05-07 08:27:47,0.0
2020-05-07 09:27:46,0.0
2020-05-07 10:27:47,0.0
2020-05-07 11:27:47,0.0
2020-05-07 12:27:47,0.0
2020-05-07 13:27:48,0.0
2020-05-07 14:27:48,0.0
2020-05-07 15:27:49,0.0
2020-05-07 16:27:49,0.0
2020-05-07 17:27:50,0.0
2020-05-07 18:27:48,0.0
2020-05-07 19:27:49,0.0
2020-05-07 20:27:50,0.0
2020-05-07 21:27:50,0.0
2020-05-07 22:27:49,0.0
2020-05-07 23:27:49,0.0
2020-05-08 00:27:49,0.0
2020-05-08 01:27:49,0.0
2020-05-08 02:27:49,0.0
2020-05-08 03:27:49,0.0
2020-05-08 04:27:51,0.0
2020-05-08 05:27:50,0.0
2020-05-08 06:27:50,0.0
2020-05-08 07:27:48,0.0
2020-05-08 08:27:49,0.0
2020-05-08 09:27:50,0.0
2020-05-08 10:27:51,0.0
2020-05-08 11:27:51,0.0
2020-05-08 12:27:51,0.0
2020-05-08 13:27:51,0.0
2020-05-08 14:27:51,0.0
2020-05-08 15:27:52,0.0
2020-05-08 16:27:51,0.0
2020-05-08 17:27:51,0.0
2020-05-08 18:27:51,0.0
2020-05-08 19:27:50,0.0
2020-05-08 20:27:50,0.0
2020-05-08 21:27:51,0.0
2020-05-08 22:27:51,0.0
2020-05-08 23:27:51,0.0
2020-05-09 00:27:52,0.0
2020-05-09 01:27:52,0.0
2020-05-09 02:27:48,0.0
2020-05-09 03:27:51,0.0
2020-05-09 04:27:52,0.0
2020-05-09 05:27:52,0.0
2020-05-09 06:27:53,0.0
2020-05-09 07:27:47,0.0
2020-05-09 08:27:52,0.0
2020-05-09 09:27:51,0.0
2020-05-09 10:27:52,0.0
2020-05-09 11:27:47,0.0
2020-05-09 12:27:48,0.0
2020-05-09 13:27:51,0.0
2020-05-09 14:27:53,0.0
2020-05-09 15:27:50,0.0
2020-05-09 16:27:53,0.0
2020-05-09 17:27:48,0.0
2020-05-09 18:27:52,0.0
2020-05-09 19:27:53,0.0
2020-05-09 20:27:53,0.0
2020-05-09 21:27:52,0.0
2020-05-09 22:27:53,0.0
2020-05-09 23:27:49,0.0
2020-05-10 00:27:53,0.0
2020-05-10 01:27:53,0.0
2020-05-10 02:27:52,0.0
2020-05-10 03:27:53,0.0
2020-05-10 04:27:53,0.0
2020-05-10 05:27:54,0.0
2020-05-10 06:27:53,0.0
2020-05-10 07:27:53,0.0
2020-05-10 08:27:53,0.0
2020-05-10 09:27:53,0.0
2020-05-10 10:27:53,0.0
2020-05-10 11:27:53,0.0
2020-05-10 12:27:52,0.0
2020-05-10 13:27:53,0.0
2020-05-10 14:27:54,0.0
2020-05-10 15:27:54,0.0
2020-05-10 16:27:54,0.0
2020-05-10 17:27:54,0.0
2020-05-10 18:27:55,0.0
2020-05-10 19:27:54,0.0
2020-05-10 20:27:54,0.0
2020-05-10 21:27:53,0.0
2020-05-10 22:27:55,0.0
2020-05-10 23:27:55,0.0
2020-05-11 00:27:54,0.0
2020-05-11 01:27:54,0.0
2020-05-11 02:27:54,0.0
2020-05-11 03:27:54,0.0
2020-05-11 04:27:54,0.0
2020-05-11 05:27:53,0.0
2020-05-11 06:27:54,0.0
2020-05-11 07:27:55,0.0
2020-05-11 08:27:56,0.0
2020-05-11 09:27:54,0.0
2020-05-11 10:27:54,0.0
2020-05-11 11:27:55,0.0
2020-05-11 12:27:55,0.0
2020-05-11 13:27:55,0.0
2020-05-11 14:27:55,0.0
2020-05-11 15:27:54,0.0
2020-05-11 16:27:55,0.0
2020-05-11 17:27:55,0.0
2020-05-11 18:27:56,0.0
2020-05-11 18:30:37,0.0
2020-05-11 19:30:37,0.0
2020-05-11 20:30:37,0.0
2020-05-11 21:30:37,0.0
2020-05-11 22:30:38,0.0
2020-05-11 23:30:39,0.0
2020-05-12 00:30:39,0.0
2020-05-12 01:30:23,0.0
2020-05-12 02:30:38,0.0
2020-05-12 03:30:37,0.0
2020-05-12 04:30:38,0.0
2020-05-12 05:30:38,0.0
2020-05-12 06:30:38,0.0
2020-05-12 07:30:37,0.0
2020-05-12 08:30:39,0.0
2020-05-12 09:30:39,0.0
2020-05-12 10:30:39,0.0
2020-05-12 11:30:39,0.0
2020-05-12 12:30:40,0.0
2020-05-12 13:30:39,0.0
2020-05-12 14:30:39,0.0
2020-05-12 15:30:39,0.0
2020-05-12 16:30:40,0.0
2020-05-12 17:30:38,0.0
2020-05-12 18:30:39,0.0
2020-05-12 18:55:55,0.0
2020-05-12 19:55:56,0.0
2020-05-12 20:55:55,0.0
2020-05-12 21:55:56,0.0
2020-05-12 22:55:57,0.0
2020-05-12 23:55:55,0.0
2020-05-13 00:55:56,0.0
2020-05-13 01:55:56,0.0
2020-05-13 02:55:56,0.0
2020-05-13 03:55:56,0.0
2020-05-13 04:55:57,0.0
2020-05-13 05:55:53,0.0
2020-05-13 06:55:55,0.0
2020-05-13 07:55:57,0.0
2020-05-13 08:55:57,0.0
2020-05-13 09:55:57,0.0
2020-05-13 10:55:55,0.0
2020-05-13 11:55:56,0.0
2020-05-13 12:55:56,0.0
2020-05-13 13:55:56,0.0
2020-05-13 14:33:26,33.6344
2020-05-13 15:33:27,35.1869
2020-05-13 16:33:26,35.1842
2020-05-13 17:33:26,34.6791
2020-05-13 18:33:27,35.1906
2020-05-13 19:33:27,35.1879
2020-05-13 20:33:26,35.148
2020-05-13 21:33:28,34.6789
2020-05-13 22:33:27,34.737
2020-05-13 23:33:27,34.9631
2020-05-14 00:33:26,34.6796
2020-05-14 02:33:28,34.6804
2020-05-14 03:33:27,34.7415
2020-05-14 04:33:27,34.6894
2020-05-14 05:33:27,34.6799
2020-05-14 06:33:27,34.6774
2020-05-14 07:33:27,35.1463
2020-05-14 08:33:27,35.1071
2020-05-14 08:49:57,35.0224
2020-05-14 09:33:28,34.6754
2020-05-14 10:33:28,34.7143
2020-05-14 11:33:28,34.6785
2020-05-14 14:33:29,34.8444
2020-05-14 15:33:28,34.7171
2020-05-14 16:33:28,34.6859
2020-05-14 17:33:27,34.9979
2020-05-14 18:33:29,35.0826
2020-05-14 19:33:28,35.044
2020-05-14 20:33:28,34.6782
2020-05-14 21:33:29,35.1834
2020-05-14 22:33:28,35.13
2020-05-14 23:33:27,34.7927
2020-05-15 00:33:29,34.8116
2020-05-15 01:33:29,34.7443
2020-05-15 02:33:29,35.1853
2020-05-15 03:33:25,34.8485
2020-05-15 04:33:29,35.0326
2020-05-15 05:33:29,34.679
2020-05-15 06:33:30,34.6803
2020-05-15 07:33:29,34.6792
2020-05-15 08:33:30,34.6775
2020-05-15 09:33:29,34.6874
2020-05-15 10:33:30,34.6758
2020-05-15 11:33:29,34.6782
2020-05-15 12:33:30,34.7205
2020-05-15 13:33:30,35.1859
2020-05-15 15:33:29,35.1874
2020-05-15 16:33:30,35.1871
2020-05-15 17:33:30,35.1861
2020-05-15 18:33:30,35.1864
2020-05-15 19:33:30,35.1352
2020-05-15 20:33:27,34.6784
2020-05-15 21:33:29,34.2139
2020-05-15 22:33:30,34.9335
2020-05-15 23:33:30,34.6924
2020-05-16 00:33:30,34.6748
2020-05-16 01:33:29,34.4251
2020-05-16 02:33:31,34.638
2020-05-16 03:33:31,34.6791
2020-05-16 04:33:31,34.6354
2020-05-16 05:33:30,34.5517
2020-05-16 06:33:31,34.4799
2020-05-16 07:33:30,34.2536
2020-05-16 08:33:30,34.2448
2020-05-16 09:33:31,34.6782
2020-05-16 10:33:31,34.6778
2020-05-16 11:33:29,34.9977
2020-05-16 12:33:32,35.1863
2020-05-16 13:33:30,35.0152
2020-05-16 14:33:31,35.1899
2020-05-16 15:33:31,35.19
2020-05-16 16:33:31,34.6794
2020-05-16 17:33:32,35.1877
2020-05-16 18:33:32,34.7244
2020-05-16 19:33:31,35.1881
2020-05-16 20:33:31,34.7401
2020-05-16 21:33:30,34.7558
2020-05-16 22:33:30,35.135
2020-05-16 23:33:31,35.1558
2020-05-17 00:33:32,34.8846
2020-05-17 01:33:32,34.6939
2020-05-17 02:33:32,34.6768
2020-05-17 03:33:32,34.8614
2020-05-17 04:33:32,34.6771
2020-05-17 05:33:32,34.1685
2020-05-17 06:33:33,34.6791
2020-05-17 07:33:32,34.6775
2020-05-17 08:33:33,35.1867
2020-05-17 09:33:31,35.1857
2020-05-17 10:33:32,34.7749
2020-05-17 11:33:31,34.7378
2020-05-17 12:33:32,35.1834
2020-05-17 13:33:32,35.1855
2020-05-17 14:33:32,35.1864
2020-05-17 15:33:33,34.8797
2020-05-17 16:33:33,35.0824
2020-05-17 17:33:33,34.8333
2020-05-17 18:33:33,35.1798
2020-05-17 19:33:33,35.177
2020-05-17 20:33:33,35.1829
2020-05-17 21:33:34,34.6778
2020-05-17 22:33:32,34.7206
2020-05-17 23:33:33,35.186
2020-05-18 00:33:33,35.1506
2020-05-18 02:33:34,34.9007
2020-05-18 03:33:33,34.7453
2020-05-18 04:33:32,35.1426
2020-05-18 05:33:33,34.7436
2020-05-18 06:33:34,35.1719
2020-05-18 07:33:32,35.1849
2020-05-18 08:33:34,35.1881
2020-05-18 09:33:32,35.187
2020-05-18 12:33:34,35.1744
2020-05-18 13:33:33,35.1868
2020-05-18 14:33:33,35.1848
2020-05-18 16:33:35,35.1591
2020-05-18 17:33:34,35.1888
2020-05-18 18:33:32,35.493
2020-05-18 19:33:35,34.7488
2020-05-18 20:33:35,34.7906
2020-05-18 21:33:35,35.1873
2020-05-18 22:33:34,35.1673
2020-05-18 23:33:35,35.1862
2020-05-19 00:33:35,35.1431
2020-05-19 01:33:34,35.1887
2020-05-19 02:33:34,35.1864
2020-05-19 03:33:35,35.1869
2020-05-19 04:33:35,35.1618
2020-05-19 05:33:35,35.1869
2020-05-19 06:33:36,34.9521
2020-05-19 07:33:35,35.127
2020-05-19 08:33:35,35.1892
2020-05-19 09:33:36,35.013
2020-05-19 10:33:34,35.1492
2020-05-19 11:33:36,34.6792
2020-05-19 12:33:35,35.0236
2020-05-19 13:33:36,34.6798
2020-05-19 14:33:36,35.1707
2020-05-19 14:55:30,35.1867
2020-05-19 14:57:23,34.8825
2020-05-19 15:12:31,34.68
2020-05-19 15:16:11,34.8886
2020-05-19 15:17:59,34.8956
2020-05-19 16:17:59,34.8814
2020-05-19 17:17:59,35.1343
2020-05-19 18:17:59,34.6987
2020-05-19 19:18:00,35.1863
2020-05-19 20:18:00,34.6796
2020-05-19 21:17:59,34.6806
2020-05-19 22:17:59,34.6823
2020-05-19 23:17:58,34.7177
2020-05-20 00:17:59,35.0776
2020-05-20 01:18:00,35.0063
2020-05-20 02:17:59,35.1875
2020-05-20 03:18:00,34.7908
2020-05-20 04:17:59,35.0764
2020-05-20 05:18:00,0.0
2020-05-20 06:18:00,0.0
2020-05-20 07:18:00,0.0
2020-05-20 08:18:00,0.0
2020-05-20 09:18:00,0.0
2020-05-20 10:18:00,0.0
2020-05-20 11:18:00,0.0
2020-05-20 12:18:00,0.0
2020-05-20 13:18:00,0.0
2020-05-20 14:18:00,0.0
2020-05-20 15:18:00,0.0
2020-05-20 16:18:00,0.0
2020-05-20 17:17:59,0.0
