Name: Motor1
Unit: °F
date,Temperature
2020-04-25 17:27:31,31.6255
2020-04-25 18:27:31,31.5934
2020-04-25 19:27:31,31.6041
2020-04-25 20:27:30,31.5719
2020-04-25 21:27:31,31.5183
2020-04-25 22:27:31,31.4003
2020-04-25 23:27:31,31.2287
2020-04-26 00:27:31,31.0786
2020-04-26 01:27:32,30.982
2020-04-26 02:27:31,30.8748
2020-04-26 03:27:31,30.6496
2020-04-26 04:27:31,30.5638
2020-04-26 05:27:31,30.5209
2020-04-26 06:27:32,30.4565
2020-04-26 07:27:31,30.4565
2020-04-26 08:27:32,30.5316
2020-04-26 09:27:30,30.5745
2020-04-26 10:27:31,30.6603
2020-04-26 11:27:32,30.7139
2020-04-26 12:27:32,30.8855
2020-04-26 13:27:32,30.982
2020-04-26 14:27:31,31.1429
2020-04-26 15:27:32,31.1429
2020-04-26 16:27:32,31.1858
2020-04-26 17:27:32,31.1644
2020-04-26 18:27:32,31.0786
2020-04-26 19:27:30,31.0893
2020-04-26 20:27:33,30.9713
2020-04-26 21:27:31,30.9606
2020-04-26 22:27:32,30.8855
2020-04-26 23:27:32,30.9284
2020-04-27 00:27:31,30.907
2020-04-27 01:27:33,30.8962
2020-04-27 02:27:33,30.8319
2020-04-27 03:27:33,30.8212
2020-04-27 04:27:32,30.7139
2020-04-27 05:27:33,30.6603
2020-04-27 06:27:33,30.5852
2020-04-27 07:27:34,30.6067
2020-04-27 08:27:32,30.6388
2020-04-27 09:27:32,30.7139
2020-04-27 10:27:33,30.7783
2020-04-27 11:27:34,31.0035
2020-04-27 12:27:33,31.0571
2020-04-27 13:27:32,31.1751
2020-04-27 14:27:34,31.3252
2020-04-27 15:27:34,31.3789
2020-04-27 16:27:34,31.5397
2020-04-27 17:27:33,31.5826
2020-04-27 18:27:33,31.6255
2020-04-27 19:27:33,31.5719
2020-04-27 20:27:34,31.4539
2020-04-27 21:27:32,31.411
2020-04-27 22:27:34,31.3467
2020-04-27 23:27:34,31.2716
2020-04-28 00:27:34,31.2287
2020-04-28 01:27:35,31.2823
2020-04-28 02:27:33,31.218
2020-04-28 03:27:34,31.2394
2020-04-28 04:27:34,31.1536
2020-04-28 05:27:34,31.1
2020-04-28 06:27:35,31.0786
2020-04-28 07:27:35,31.0142
2020-04-28 08:27:35,31.0893
2020-04-28 09:27:35,31.1
2020-04-28 10:27:36,31.1
2020-04-28 11:27:33,31.336
2020-04-28 12:27:35,31.2287
2020-04-28 13:27:35,31.2394
2020-04-28 14:27:35,31.2716
2020-04-28 15:27:36,31.1965
2020-04-28 16:27:35,31.1751
2020-04-28 17:27:35,31.0357
2020-04-28 18:27:37,30.9284
2020-04-28 19:27:35,30.9177
2020-04-28 20:27:34,30.8962
2020-04-28 21:27:36,30.8319
2020-04-28 22:27:36,30.8104
2020-04-28 23:27:36,30.6925
2020-04-29 00:27:36,30.6281
2020-04-29 01:27:36,30.6067
2020-04-29 02:27:36,30.4672
2020-04-29 03:27:36,30.3278
2020-04-29 04:27:36,30.3278
2020-04-29 05:27:36,30.3493
2020-04-29 06:27:35,30.124
2020-04-29 07:27:36,30.0275
2020-04-29 08:27:37,30.049
2020-04-29 09:27:36,30.0168
2020-04-29 10:27:35,30.0811
2020-04-29 11:27:35,30.1026
2020-04-29 12:27:36,30.3493
2020-04-29 13:27:36,30.4243
2020-04-29 14:27:36,30.4243
2020-04-29 15:27:36,30.671
2020-04-29 16:27:36,30.7139
2020-04-29 17:27:36,30.6603
2020-04-29 18:27:37,30.6388
2020-04-29 19:27:37,30.5638
2020-04-29 20:27:37,30.4458
2020-04-29 21:27:37,30.2849
2020-04-29 22:27:37,30.124
2020-04-29 23:27:36,30.0704
2020-04-30 00:27:38,29.9739
2020-04-30 01:27:37,29.8881
2020-04-30 02:27:39,29.8023
2020-04-30 03:27:38,29.8237
2020-04-30 04:27:38,29.7701
2020-04-30 05:27:38,29.8023
2020-04-30 06:27:38,29.8344
2020-04-30 07:27:38,29.8773
2020-04-30 08:27:37,30.0275
2020-04-30 09:27:38,30.1669
2020-04-30 10:27:39,30.1455
2020-04-30 11:27:39,30.2098
2020-04-30 12:27:38,30.1026
2020-04-30 13:27:38,29.9846
2020-04-30 14:27:39,30.0597
2020-04-30 15:27:39,29.9739
2020-04-30 16:27:39,30.049
2020-04-30 17:27:38,30.0382
2020-04-30 18:27:38,30.0275
2020-04-30 19:27:39,29.9632
2020-04-30 20:27:39,29.9417
2020-04-30 21:27:38,29.8988
2020-04-30 22:27:37,29.8452
2020-04-30 23:27:39,29.813
2020-05-01 00:27:38,29.8023
2020-05-01 01:27:39,29.7594
2020-05-01 02:27:39,29.7594
2020-05-01 03:27:39,29.6628
2020-05-01 04:27:40,29.6414
2020-05-01 05:27:39,29.5878
2020-05-01 06:27:40,29.577
2020-05-01 07:27:39,29.6843
2020-05-01 08:27:39,29.695
2020-05-01 09:27:40,29.7594
2020-05-01 10:27:40,29.813
2020-05-01 11:27:40,29.7915
2020-05-01 12:27:39,29.8344
2020-05-01 13:27:40,29.8237
2020-05-01 14:27:41,29.7808
2020-05-01 15:27:37,29.6843
2020-05-01 16:27:40,29.5878
2020-05-01 17:27:40,29.6092
2020-05-01 18:27:41,29.577
2020-05-01 19:27:40,29.5878
2020-05-01 20:27:40,29.6843
2020-05-01 21:27:40,29.7057
2020-05-01 22:27:40,29.6628
2020-05-01 23:27:40,29.6628
2020-05-02 00:27:41,29.6307
2020-05-02 01:27:41,29.5985
2020-05-02 02:27:41,29.5449
2020-05-02 03:27:40,29.5449
2020-05-02 04:27:41,29.502
2020-05-02 05:27:41,29.4269
2020-05-02 06:27:41,29.4269
2020-05-02 07:27:41,29.3733
2020-05-02 08:27:41,29.3947
2020-05-02 09:27:41,29.5127
2020-05-02 10:27:40,29.6414
2020-05-02 11:27:42,29.7594
2020-05-02 12:27:41,29.8881
2020-05-02 13:27:42,29.9953
2020-05-02 14:27:41,30.0919
2020-05-02 15:27:42,30.0061
2020-05-02 16:27:42,29.8988
2020-05-02 17:27:41,29.8666
2020-05-02 18:27:43,29.8023
2020-05-02 19:27:42,29.7486
2020-05-02 20:27:42,29.6736
2020-05-02 21:27:41,29.4912
2020-05-02 22:27:41,29.3196
2020-05-02 23:27:43,29.1695
2020-05-03 00:27:43,29.0408
2020-05-03 01:27:41,29.0193
2020-05-03 02:27:41,28.8585
2020-05-03 03:27:42,28.7405
2020-05-03 04:27:42,28.6761
2020-05-03 05:27:42,28.6118
2020-05-03 06:27:42,28.5903
2020-05-03 07:27:42,28.5796
2020-05-03 08:27:42,28.6761
2020-05-03 09:27:42,28.7619
2020-05-03 10:27:43,28.955
2020-05-03 11:27:41,29.2446
2020-05-03 12:27:43,29.5341
2020-05-03 13:27:42,29.6843
2020-05-03 14:27:42,29.8023
2020-05-03 15:27:44,29.9202
2020-05-03 16:27:44,29.9739
2020-05-03 17:27:42,30.0168
2020-05-03 18:27:43,30.0919
2020-05-03 19:27:44,30.0811
2020-05-03 20:27:43,30.1133
2020-05-03 21:27:44,30.0597
2020-05-03 22:27:44,30.0061
2020-05-03 23:27:43,29.9524
2020-05-04 00:27:44,29.8666
2020-05-04 01:27:43,29.8559
2020-05-04 02:27:44,29.7379
2020-05-04 03:27:43,29.6307
2020-05-04 04:27:44,29.6521
2020-05-04 05:27:44,29.6521
2020-05-04 06:27:44,29.6199
2020-05-04 07:27:44,29.7379
2020-05-04 08:27:44,29.7701
2020-05-04 09:27:45,29.8773
2020-05-04 10:27:45,30.3278
2020-05-04 11:27:43,30.5209
2020-05-04 12:27:44,30.789
2020-05-04 13:27:43,30.9606
2020-05-04 14:27:44,31.0893
2020-05-04 15:27:44,31.1751
2020-05-04 16:27:45,31.2394
2020-05-04 17:27:44,31.3252
2020-05-04 18:27:44,31.3681
2020-05-04 19:27:45,31.3896
2020-05-04 20:27:45,31.3574
2020-05-04 21:27:45,31.1858
2020-05-04 22:27:43,31.3252
2020-05-04 23:27:44,31.1751
2020-05-05 00:27:45,31.0357
2020-05-05 01:27:47,30.8748
2020-05-05 02:27:48,30.8319
2020-05-05 03:27:51,30.8104
2020-05-05 04:27:52,30.7139
2020-05-05 05:27:55,30.6817
2020-05-05 06:27:46,30.6067
2020-05-05 07:27:46,30.6067
2020-05-05 08:27:45,30.6174
2020-05-05 09:27:45,30.5423
2020-05-05 10:27:46,30.5316
2020-05-05 11:27:46,30.6496
2020-05-05 12:27:46,30.6174
2020-05-05 13:27:46,30.7997
2020-05-05 14:27:46,30.7139
2020-05-05 15:27:46,30.7032
2020-05-05 16:27:48,30.7139
2020-05-05 17:27:46,30.6388
2020-05-05 18:27:47,30.5745
2020-05-05 19:27:47,30.5959
2020-05-05 20:27:47,30.5638
2020-05-05 21:27:47,30.3707
2020-05-05 22:27:46,30.4243
2020-05-05 23:27:47,30.2849
2020-05-06 00:27:46,30.1669
2020-05-06 01:27:47,30.1562
2020-05-06 02:27:48,30.0597
2020-05-06 03:27:48,29.9524
2020-05-06 04:27:47,29.9739
2020-05-06 05:27:47,29.9632
2020-05-06 06:27:47,29.8559
2020-05-06 07:27:47,29.813
2020-05-06 08:27:48,29.813
2020-05-06 09:27:48,29.8023
2020-05-06 10:27:47,29.8344
2020-05-06 11:27:47,30.1884
2020-05-06 12:27:48,30.4243
2020-05-06 13:27:48,30.553
2020-05-06 14:27:48,30.4887
2020-05-06 15:27:48,35.7547
2020-05-06 16:27:48,32.9876
2020-05-06 17:27:49,30.6817
2020-05-06 18:27:47,28.9121
2020-05-06 19:27:48,27.6251
2020-05-06 20:27:48,26.5097
2020-05-06 21:27:48,25.7053
2020-05-06 22:27:49,25.0189
2020-05-06 23:27:49,24.4612
2020-05-07 00:27:49,24.0322
2020-05-07 01:27:48,23.5924
2020-05-07 02:27:48,23.2385
2020-05-07 03:27:46,22.9382
2020-05-07 04:27:49,22.6594
2020-05-07 05:27:49,22.4663
2020-05-07 06:27:49,22.3269
2020-05-07 07:27:48,22.2304
2020-05-07 08:27:47,22.1553
2020-05-07 09:27:46,22.1553
2020-05-07 10:27:47,22.2304
2020-05-07 11:27:47,22.3269
2020-05-07 12:27:47,22.3591
2020-05-07 13:27:48,22.477
2020-05-07 14:27:48,22.5736
2020-05-07 15:27:49,22.6486
2020-05-07 16:27:49,22.7881
2020-05-07 17:27:50,22.831
2020-05-07 18:27:48,22.9275
2020-05-07 19:27:49,23.0347
2020-05-07 20:27:50,22.9811
2020-05-07 21:27:50,23.0347
2020-05-07 22:27:49,22.9597
2020-05-07 23:27:49,22.9275
2020-05-08 00:27:49,22.8631
2020-05-08 01:27:49,22.7773
2020-05-08 02:27:49,22.713
2020-05-08 03:27:49,22.6272
2020-05-08 04:27:51,22.5414
2020-05-08 05:27:50,22.4878
2020-05-08 06:27:50,22.5414
2020-05-08 07:27:48,22.5521
2020-05-08 08:27:49,22.6701
2020-05-08 09:27:50,22.713
2020-05-08 10:27:51,22.7452
2020-05-08 11:27:51,22.9275
2020-05-08 12:27:51,22.9704
2020-05-08 13:27:51,23.142
2020-05-08 14:27:51,23.2707
2020-05-08 15:27:52,23.3136
2020-05-08 16:27:51,23.5174
2020-05-08 17:27:51,23.6032
2020-05-08 18:27:51,23.6675
2020-05-08 19:27:50,23.7641
2020-05-08 20:27:50,23.8606
2020-05-08 21:27:51,23.7962
2020-05-08 22:27:51,23.7426
2020-05-08 23:27:51,23.7641
2020-05-09 00:27:52,23.6568
2020-05-09 01:27:52,23.6139
2020-05-09 02:27:48,23.5925
2020-05-09 03:27:51,23.5388
2020-05-09 04:27:52,23.4745
2020-05-09 05:27:52,23.5817
2020-05-09 06:27:53,23.4852
2020-05-09 07:27:47,23.571
2020-05-09 08:27:52,23.4852
2020-05-09 09:27:51,23.5174
2020-05-09 10:27:52,23.571
2020-05-09 11:27:47,23.6139
2020-05-09 12:27:48,23.6461
2020-05-09 13:27:51,23.7426
2020-05-09 14:27:53,23.8284
2020-05-09 15:27:50,23.8713
2020-05-09 16:27:53,23.9571
2020-05-09 17:27:48,23.9357
2020-05-09 18:27:52,23.9786
2020-05-09 19:27:53,24.0429
2020-05-09 20:27:53,24.0965
2020-05-09 21:27:52,24.0751
2020-05-09 22:27:53,24.0322
2020-05-09 23:27:49,24.0215
2020-05-10 00:27:53,24.0107
2020-05-10 01:27:53,23.9571
2020-05-10 02:27:52,23.9249
2020-05-10 03:27:53,23.9035
2020-05-10 04:27:53,23.8391
2020-05-10 05:27:54,23.7855
2020-05-10 06:27:53,23.7641
2020-05-10 07:27:53,23.7104
2020-05-10 08:27:53,23.6675
2020-05-10 09:27:53,23.6675
2020-05-10 10:27:53,23.7212
2020-05-10 11:27:53,23.7426
2020-05-10 12:27:52,23.7319
2020-05-10 13:27:53,23.8713
2020-05-10 14:27:54,23.9249
2020-05-10 15:27:54,23.9249
2020-05-10 16:27:54,23.9786
2020-05-10 17:27:54,24.0751
2020-05-10 18:27:55,24.0536
2020-05-10 19:27:54,24.0858
2020-05-10 20:27:54,24.1287
2020-05-10 21:27:53,24.1394
2020-05-10 22:27:55,24.0751
2020-05-10 23:27:55,24.0751
2020-05-11 00:27:54,24.0644
2020-05-11 01:27:54,23.9893
2020-05-11 02:27:54,23.9249
2020-05-11 03:27:54,23.9142
2020-05-11 04:27:54,23.8713
2020-05-11 05:27:53,23.8177
2020-05-11 06:27:54,23.7641
2020-05-11 07:27:55,23.7212
2020-05-11 08:27:56,23.7533
2020-05-11 09:27:54,23.7319
2020-05-11 10:27:54,23.689
2020-05-11 11:27:55,23.7319
2020-05-11 12:27:55,23.6139
2020-05-11 13:27:55,23.6354
2020-05-11 14:27:55,23.4745
2020-05-11 15:27:54,23.3994
2020-05-11 16:27:55,23.2814
2020-05-11 17:27:55,23.1634
2020-05-11 18:27:56,23.0026
2020-05-11 18:30:37,23.0347
2020-05-11 19:30:37,22.8953
2020-05-11 20:30:37,22.6594
2020-05-11 21:30:37,22.4449
2020-05-11 22:30:38,22.3054
2020-05-11 23:30:39,22.1553
2020-05-12 00:30:39,22.0909
2020-05-12 01:30:23,21.9301
2020-05-12 02:30:38,21.9408
2020-05-12 03:30:37,21.7906
2020-05-12 04:30:38,21.7799
2020-05-12 05:30:38,21.6512
2020-05-12 06:30:38,21.5976
2020-05-12 07:30:37,21.6298
2020-05-12 08:30:39,21.5976
2020-05-12 09:30:39,21.7156
2020-05-12 10:30:39,21.6834
2020-05-12 11:30:39,21.7477
2020-05-12 12:30:40,21.8228
2020-05-12 13:30:39,21.8764
2020-05-12 14:30:39,21.9622
2020-05-12 15:30:39,22.0909
2020-05-12 16:30:40,22.1982
2020-05-12 17:30:38,22.2196
2020-05-12 18:30:39,22.3054
2020-05-12 18:55:55,22.3269
2020-05-12 19:55:56,22.2518
2020-05-12 20:55:55,22.3376
2020-05-12 21:55:56,22.3805
2020-05-12 22:55:57,22.284
2020-05-12 23:55:55,22.2947
2020-05-13 00:55:56,22.2625
2020-05-13 01:55:56,22.1875
2020-05-13 02:55:56,22.1767
2020-05-13 03:55:56,22.1017
2020-05-13 04:55:57,22.048
2020-05-13 05:55:53,21.9837
2020-05-13 06:55:55,22.0266
2020-05-13 07:55:57,21.9944
2020-05-13 08:55:57,22.0159
2020-05-13 09:55:57,21.9944
2020-05-13 10:55:55,22.0373
2020-05-13 11:55:56,22.0373
2020-05-13 12:55:56,22.1231
2020-05-13 13:55:56,22.1124
2020-05-13 14:33:26,22.2411
2020-05-13 15:33:27,27.7752
2020-05-13 16:33:26,29.266
2020-05-13 17:33:26,29.6736
2020-05-13 18:33:27,29.8774
2020-05-13 19:33:27,29.8774
2020-05-13 20:33:26,29.8774
2020-05-13 21:33:28,29.8988
2020-05-13 22:33:27,29.8345
2020-05-13 23:33:27,29.8452
2020-05-14 00:33:26,29.8345
2020-05-14 01:33:27,29.7916
2020-05-14 02:33:28,29.7058
2020-05-14 03:33:27,29.6736
2020-05-14 04:33:27,29.5771
2020-05-14 05:33:27,29.4913
2020-05-14 06:33:27,29.4913
2020-05-14 07:33:27,29.4698
2020-05-14 08:33:27,29.4162
2020-05-14 08:49:57,29.502
2020-05-14 09:33:28,29.5556
2020-05-14 10:33:28,29.6092
2020-05-14 11:33:28,29.7165
2020-05-14 12:33:29,29.8023
2020-05-14 13:33:28,29.8023
2020-05-14 14:33:29,29.8774
2020-05-14 15:33:28,29.9203
2020-05-14 16:33:28,29.8345
2020-05-14 17:33:27,29.9203
2020-05-14 18:33:29,30.0061
2020-05-14 19:33:28,30.0275
2020-05-14 20:33:28,29.9632
2020-05-14 21:33:29,29.9524
2020-05-14 22:33:28,29.9524
2020-05-14 23:33:27,30.0382
2020-05-15 00:33:29,30.0382
2020-05-15 01:33:29,30.0061
2020-05-15 02:33:29,29.9739
2020-05-15 03:33:25,29.9524
2020-05-15 04:33:29,29.8988
2020-05-15 05:33:29,29.9203
2020-05-15 06:33:30,29.8988
2020-05-15 07:33:29,29.7808
2020-05-15 08:33:30,29.6521
2020-05-15 09:33:29,29.6736
2020-05-15 10:33:30,29.8452
2020-05-15 11:33:29,30.0275
2020-05-15 12:33:30,30.049
2020-05-15 13:33:30,30.1669
2020-05-15 14:33:30,30.1455
2020-05-15 15:33:29,30.1884
2020-05-15 16:33:30,30.1884
2020-05-15 17:33:30,30.2527
2020-05-15 18:33:30,30.1991
2020-05-15 19:33:30,30.1026
2020-05-15 20:33:27,29.9953
2020-05-15 21:33:29,29.8988
2020-05-15 22:33:30,29.8023
2020-05-15 23:33:30,29.7594
2020-05-16 00:33:30,29.6521
2020-05-16 01:33:29,29.5663
2020-05-16 02:33:31,29.384
2020-05-16 03:33:31,29.3411
2020-05-16 04:33:31,29.2446
2020-05-16 05:33:30,29.2124
2020-05-16 06:33:31,29.2446
2020-05-16 07:33:30,29.2768
2020-05-16 08:33:30,29.4376
2020-05-16 09:33:31,29.5342
2020-05-16 10:33:31,29.7165
2020-05-16 11:33:29,29.8666
2020-05-16 12:33:32,30.049
2020-05-16 13:33:30,30.1669
2020-05-16 14:33:31,30.2849
2020-05-16 15:33:31,30.3922
2020-05-16 16:33:31,30.4351
2020-05-16 17:33:32,30.4887
2020-05-16 18:33:32,30.5209
2020-05-16 19:33:31,30.5423
2020-05-16 20:33:31,30.4458
2020-05-16 21:33:30,30.3278
2020-05-16 22:33:30,30.1991
2020-05-16 23:33:31,30.1777
2020-05-17 00:33:32,29.9417
2020-05-17 01:33:32,29.8666
2020-05-17 02:33:32,29.7058
2020-05-17 03:33:32,29.6736
2020-05-17 04:33:32,29.5234
2020-05-17 05:33:32,29.3947
2020-05-17 06:33:33,29.4913
2020-05-17 07:33:32,29.6521
2020-05-17 08:33:33,29.9203
2020-05-17 09:33:31,30.124
2020-05-17 10:33:32,30.242
2020-05-17 11:33:31,30.3707
2020-05-17 12:33:32,30.5745
2020-05-17 13:33:32,30.5852
2020-05-17 14:33:32,30.7032
2020-05-17 15:33:33,30.8104
2020-05-17 16:33:33,30.8855
2020-05-17 17:33:33,31.0357
2020-05-17 18:33:33,30.982
2020-05-17 19:33:33,31.0357
2020-05-17 20:33:33,30.9391
2020-05-17 21:33:34,30.8319
2020-05-17 22:33:32,30.6925
2020-05-17 23:33:33,30.6281
2020-05-18 00:33:33,30.5638
2020-05-18 01:33:34,30.5209
2020-05-18 02:33:34,30.4351
2020-05-18 03:33:33,30.2742
2020-05-18 04:33:32,30.1026
2020-05-18 05:33:33,30.0704
2020-05-18 06:33:34,30.0919
2020-05-18 07:33:32,30.2098
2020-05-18 08:33:34,30.3064
2020-05-18 09:33:32,30.4458
2020-05-18 10:33:34,30.553
2020-05-18 11:33:33,30.6925
2020-05-18 12:33:34,30.8855
2020-05-18 13:33:33,30.9713
2020-05-18 14:33:33,31.0357
2020-05-18 15:33:33,31.1322
2020-05-18 16:33:35,31.1965
2020-05-18 17:33:34,31.2502
2020-05-18 18:33:32,31.2823
2020-05-18 19:33:35,31.2716
2020-05-18 20:33:35,31.1858
2020-05-18 21:33:35,31.0786
2020-05-18 22:33:34,30.9713
2020-05-18 23:33:35,30.8641
2020-05-19 00:33:35,30.789
2020-05-19 01:33:34,30.6603
2020-05-19 02:33:34,30.4994
2020-05-19 03:33:35,30.478
2020-05-19 04:33:35,30.3278
2020-05-19 05:33:35,30.3493
2020-05-19 06:33:36,30.4029
